Frame	time	opcode_ch	bits
     18623	     1842.14	 N_A00D	dd18006c00005bbd5b53d664005b800020039a
     18624	     1842.16	 W_A006	100063e00653c7c9634873125936703c73e56609
     18626	     1842.25	 W_A006	100063f022457c4c72843b3c9396a4ef1bcfb8a0
     18629	     1842.35	 W_A006	10006400b3a42bdd32b568ee9b93e2f4e43167c5
     18630	     1842.39	 N_A00D	dd31006e00005b925b4d0a64005b800020039a
     18632	     1842.44	 W_A006	10006410c5197e32ce4575cb3481d7db17bde89a
     18635	     1842.54	 W_A006	10006420a95db0edd4bb7492c16623546044f2e8
     18637	     1842.63	 N_A00D	dd4a006d00005bb45b611564005b8000200399
     18638	     1842.64	 W_A006	1000643006241cb645f26ca4b5635fbd393876bd
     18641	     1842.74	 W_A006	10006440de9a6cb3704b45946691490e07592ae4
     18643	     1842.84	 W_A006	1000645069ecfb5f199c74916e7600b8261f0afa
     18645	     1842.87	 N_A00D	dd63006c00005b9a5b5b4964005b800020039a
     18647	     1842.94	 W_A006	10006460aa20f9ed296ce2205159574293abd093
     18649	     1843.03	 W_A006	100064708801b6723f36a0449ebd667c444df068
     18652	     1843.12	 N_A00D	dd7c006d00005bab5b655764005b8000200399
     18653	     1843.13	 W_A006	10006480122ee7add9e397fee216b8c0bc702235
     18654	     1843.17	 N_A011	13e00500
     18656	     1843.23	 W_A006	100064902b5abf9698bd01ede19b478ec669a890
     18659	     1843.33	 W_A006	100064a0bcef3f8084b6aae172596acae7227063
     18660	     1843.36	 N_A00D	dd95006c00005b9a5b695564005b8000200399
     18662	     1843.42	 W_A006	100064b07fbc2795f1027790ca5dba476c21e343
     18665	     1843.51	 W_A006	100064c048d0bdc02ec32b9e5a48def55a8485e0
     18667	     1843.62	 W_A006	100064d0945b0eb1e75072bc08e363db91f3e0d6
     18668	     1843.65	 N_A00D	ddae006c00005bab5b5be264005b8000200399
     18670	     1843.66	 N_A011	13e00500
     18672	     1843.72	 W_A006	100064e099f17716cef1e69dca28ad356f31c250
     18674	     1843.81	 W_A006	100064f071906d61cf3c0b29db79168fc54c04f8
     18677	     1843.90	 N_A00D	ddc7006b00005b9a5b4f0564005b8000200399
     18678	     1843.91	 W_A006	1000650079f009c3b3527c79ff3385816daf3fb3
     18680	     1844.01	 W_A006	10006510fac8ecdfaf9f73db6be06cb242821a9b
     18683	     1844.10	 W_A006	100065205dcfe366a9ca79e2bc2003a81e5b25ce
     18684	     1844.14	 N_A00D	dde0006b00005bab5b688364005b8000200399
     18685	     1844.14	 N_A011	13de0500
     18687	     1844.20	 W_A006	10006530c7bcad09aa693079ebbce14993369bc9
     18690	     1844.29	 W_A006	1000654054a84118ef65fb2565e619d53f98f49c
     18692	     1844.39	 N_A011	13dd0500
     18693	     1844.40	 W_A006	100065506b05cd03511e27452a1c40060450d77e
     18696	     1844.50	 W_A006	1000656084e98f80d02e3042c95aa133357850a1
     18698	     1844.63	 N_A00D	de12006b00005bb45b528c64005b8000200399
     18699	     1844.63	 N_A011	13db0500
     18700	     1844.64	 W_A006	100065705febd20240fb6a42e407a99b2f8d8e90
     18703	     1844.74	 W_A006	1000658036f1c8fd5c08398bfab3537b135de62e
     18705	     1844.84	 W_A006	10006590d79f90a78c2d7ae34a845cf2d21c4c07
     18706	     1844.87	 N_A00D	de2b006c00005bbd5b4cfa64005b8000200399
     18708	     1844.87	 N_A011	13d90500
     18710	     1844.93	 W_A006	100065a05b4b6d5e49c141578c2444b76dd7eabb
     18712	     1845.03	 W_A006	100065b0caea4091493987b94aac271699754bfc
     18715	     1845.12	 N_A00D	de44006b00005bab5b582264005b8000200399
     18716	     1845.13	 W_A006	100065c06cbd42e48fae9583e9e11540e9737321
     18717	     1845.17	 N_A011	13d80500
     18719	     1845.23	 W_A006	100065d01318c80fb73c0777b08b368985f973b7
     18722	     1845.32	 W_A006	100065e0f4ba7a8a5fe2d1ba16fc5aa99f8d738c
     18723	     1845.36	 N_A00D	de5d006c00005ba35b5e5664005b8000200399
     18725	     1845.42	 W_A006	100065f06aa17bada60fad3166766e873bb198ae
     18728	     1845.52	 W_A006	10006600ccb20836326051b4316490cd9544cddb
     18730	     1845.62	 W_A006	10006610c947c9d84bbebbd0134b8e902b419d36
     18732	     1845.65	 N_A00D	de76006b00005ba35b50aa64005b8000200399
     18734	     1845.71	 W_A006	10006620246ee461b65680a9222757ff7b9f410c
     18736	     1845.81	 W_A006	1000663053df193555c2eef8f2eb0fd99c5e6d9b
     18739	     1845.90	 N_A00D	de8f006d00005b9a5b5d4564005b8000200399
     18740	     1845.90	 W_A006	10006640d535a0d1eabf35df5d51117ecf036ccd
     18742	     1846.01	 W_A006	100066507d23693aea3ffc72457f4e1b27a5f38f
     18745	     1846.10	 W_A006	100066600e7ea0e82b86f9b1bc9535a4a6773995
     18746	     1846.14	 N_A00D	dea8006d00005ba35b532c64005b8000200399
     18748	     1846.20	 W_A006	100066705975ea170de6d58c113ba5843cd580c2
     18751	     1846.30	 W_A006	1000668026d3fb89f166b0a8be0143da2ea51431
     18753	     1846.38	 N_A011	13d80500
     18754	     1846.40	 W_A006	10006690220c1aa856defd24ad391421ca79fde4
     18757	     1846.50	 W_A006	100066a0c63732eb2781e4a871ea974a5d33c2e1
     18759	     1846.59	 W_A006	100066b0d27c190ad773c79950e006d7941ff063
     18760	     1846.63	 N_A00D	deda006a00005bc55b51ef64005b8000200399
     18762	     1846.63	 N_A011	13d90500
     18764	     1846.69	 W_A006	100066c0ca1738d04d816c838185a021aac10539
     18766	     1846.79	 W_A006	100066d07c92ecc28f4b5b2e8e746521a07d8493
     18769	     1846.87	 N_A00D	def3006a00005b9a5b533264005b8000200399
     18770	     1846.88	 W_A006	100066e014acaa0001c36b08ad895870fa47c72d
     18772	     1846.98	 W_A006	100066f0f875c8f64e3fb4341fed133d6f089427
     18775	     1847.08	 W_A006	100067008bf13cbbf36406958ea84e7763c93779
     18776	     1847.12	 N_A00D	df0c006c00005ba35b599c64005b8000200399
     18777	     1847.16	 N_A011	13d70500
     18779	     1847.18	 W_A006	10006710a077fdd59697731999ad91e01ff7fb1d
     18782	     1847.27	 W_A006	10006720a9132a7d18dca7d2cf8366417df69efb
     18784	     1847.36	 N_A00D	df25006c00005ba35b6c6964005b8000200399
     18785	     1847.37	 W_A006	10006730644a604daff1d464b5904902781a9405
     18787	     1847.41	 N_A011	13d60500
     18789	     1847.47	 W_A006	10006740ea980718fb5f9b395a63a5836cf29728
     18791	     1847.57	 W_A006	100067505b7eb2370c1f13c3328c3e8b5d7eea29
     18794	     1847.67	 W_A006	10006760bad0ebfe68bd0f23331fc72889feefb3
     18796	     1847.76	 W_A006	100067704f0ff91e4ebbb3ebd2913bd7917e44f7
     18799	     1847.86	 W_A006	10006780a5102795ebd26930f58ed66c0aee3272
     18800	     1847.90	 N_A011	13cf0500
     18802	     1847.96	 W_A006	10006790029a61a4011f58192911e0c52f8df920
     18805	     1848.05	 W_A006	100067a08aa6c4fbf8a152108d31f95b05386d9e
     18807	     1848.14	 N_A011	13d00500
     18808	     1848.15	 W_A006	100067b090100c93743eca0f7a2769001757706a
     18811	     1848.25	 W_A006	100067c04828ee435120a65788ef5031ba133897
     18813	     1848.35	 W_A006	100067d0c95f9dcc04af1729c23180c4fc08fa6b
     18814	     1848.38	 N_A00D	df89006d00005bab5b65e664005b8000200399
     18816	     1848.38	 N_A011	13d10500
     18818	     1848.44	 W_A006	100067e047d2555386912db6bb60c9a72b1fa424
     18820	     1848.54	 W_A006	100067f00bc31553e9a837f783ab988e7e114a72
     18823	     1848.63	 N_A00D	dfa2006d00005bbd5b58a864005b8000200399
     18824	     1848.64	 W_A006	1000680045ad40f08fe43c9deb04b678d477b9fc
     18826	     1848.74	 W_A006	10006810247ea65d4fb873ec3fd975fc123724c1
     18829	     1848.83	 W_A006	100068200320b53543a48ab84449fc1919653948
     18830	     1848.92	 N_A00D	dfbb006c00005ba35b581964005b8000200399
     18831	     1848.92	 N_A011	13d30500
     18833	     1848.94	 W_A006	1000683076dcf7aa3a4149bb9ce017194433ee05
     18836	     1849.03	 W_A006	10006840f235c84ac0a8590c6cc8792f5ed84277
     18838	     1849.12	 N_A00D	dfd4006d00005bab5b56cd64005b8000200399
     18839	     1849.13	 W_A006	1000685018ab6eb7126b3b37fbdc3fa0d593674a
     18841	     1849.16	 N_A011	13d40500
     18843	     1849.22	 W_A006	1000686039b0d2900118e940c496de9ee77e8030
     18845	     1849.32	 W_A006	1000687071337a5b2731411d06a7d4bf75907e46
     18847	     1849.36	 N_A00D	dfed006c00005b895b575e64005b8000200399
     18849	     1849.41	 N_A011	13d50500
     18850	     1849.42	 W_A006	1000688091bd8d319e257ac45e09e392d65576d0
     18852	     1849.52	 W_A006	100068906a1ea3f2e89c4f51fb84aa956db6b33d
     18855	     1849.61	 W_A006	100068a0617cbd37d3f374047a9ceb71cb7ee9b1
     18856	     1849.65	 N_A00D	e006006d00005bd65b639f64005b8000200399
     18857	     1849.65	 N_A011	13d60500
     18859	     1849.71	 W_A006	100068b034f74f17221c0de0f26a904df0b5daff
     18862	     1849.81	 W_A006	100068c0f4f859148ad3665637d7f25a7a9d9e25
     18864	     1849.90	 N_A00D	e01f006d00005b9a5b552764005b8000200399
     18865	     1849.90	 W_A006	100068d01a50680ecb47da300324ab0b486c8ae8
     18868	     1850.00	 W_A006	100068e0e314fc41c3792578bc9fcff8fb69895c
     18870	     1850.10	 W_A006	100068f0a92a092909367e7501072bb7f61a13cb
     18872	     1850.14	 N_A00D	e038006d00005bc55b51d564005b8000200399
     18874	     1850.20	 W_A006	1000690037caaedece7a6c8530ff5c146f920c6f
     18876	     1850.30	 W_A006	10006910bd4326823707e8303959ac54bb2dc22e
     18879	     1850.39	 W_A006	10006920669288175162b47a5de4b4782f195663
     18881	     1850.49	 W_A006	1000693081936973ce74a83336ba2db01d8f04a1
     18884	     1850.59	 W_A006	1000694065b90d6e7bd5560d830721de98b3ccea
     18885	     1850.63	 N_A00D	e06a006d00005bbd5b5b7164005b8000200399
     18886	     1850.63	 N_A011	13d40500
     18888	     1850.69	 W_A006	10006950aff77705b1d084b0e8173c02c47cc4a6
     18891	     1850.78	 W_A006	100069607c7ebff19c4dcfc207640a5779e7f91e
     18893	     1850.87	 N_A00D	e083006d00005ba35b4fe464005b8000200399
     18894	     1850.87	 N_A011	13d20500
     18895	     1850.88	 W_A006	100069709414a7c926b88be63ca8656e1ceab463
     18898	     1850.98	 W_A006	1000698057ccc5accbd77ac984ce0e57eb88c49c
     18900	     1851.08	 W_A006	10006990f69fef3bab1eb7f278f141f828e173d3
     18901	     1851.11	 N_A00D	e09c006d00005bbd5b5c2164005b8000200399
     18903	     1851.11	 N_A011	13d10500
     18905	     1851.17	 W_A006	100069a0cfaf1dbfbda630af02cf5e59b7c69eae
     18907	     1851.27	 W_A006	100069b01e480fb9ae066fa195b9160c6290de6c
     18910	     1851.41	 N_A00D	e0b5006c00005bab5b5e5f64005b8000200399
     18911	     1851.42	 W_A006	100069c0eed1451b9f6e86aff5c2406e43498b2b
     18913	     1851.52	 W_A006	100069d0aed65d7b82a92227689cb7734424d556
     18916	     1851.61	 W_A006	100069e0413c67406257be85e90d833d5c272561
     18917	     1851.65	 N_A00D	e0ce006c00005bab5b58b464005b8000200399
     18918	     1851.65	 N_A011	13d00500
     18920	     1851.71	 W_A006	100069f0513f609e399226f462c60f0b7fe40371
     18923	     1851.81	 W_A006	10006a0033dfc263c938a9fc4e3f6d554409abd2
     18925	     1851.89	 N_A00D	e0e7006c00005bb45b613b64005b8000200399
     18926	     1851.90	 W_A006	10006a10fa97c9c8a823510a58ec540cb765647d
     18929	     1852.00	 W_A006	10006a206730596a71dbf235d3ce4c19be6e43a8
     18931	     1852.10	 W_A006	10006a306d4715d9a1e77fd39e33e0e28e92f444
     18932	     1852.14	 N_A00D	e100006d00005ba35b5bd364005b8000200399
     18934	     1852.14	 N_A011	13d10500
     18936	     1852.20	 W_A006	10006a407367b154e89762775fe5024eb4398f9b
     18938	     1852.29	 W_A006	10006a5058664f105913b17aea6efa21cc02f935
     18941	     1852.38	 N_A011	13d30500
     18942	     1852.40	 W_A006	10006a60d2a85d1f3d7a69092eaf17b8803fcaa0
     18944	     1852.49	 W_A006	10006a70daa56b7151dd1f892c3724f1cdba1966
     18947	     1852.59	 W_A006	10006a800e7a3cc179fa864790d3a88663a42a68
     18948	     1852.62	 N_A00D	e132006b00005bc55b551864005b8000200399
     18949	     1852.63	 N_A011	13d50500
     18951	     1852.68	 W_A006	10006a9079c3509587334656e0e238da4514b696
     18954	     1852.78	 W_A006	10006aa0fc406f73cc3c63086028d7d129a0c452
     18956	     1852.87	 N_A00D	e14b006d00005bb45b648664005b8000200399
     18957	     1852.87	 N_A011	13d60500
     18958	     1852.88	 W_A006	10006ab06925b569263ca8ba26ebb8238b0ab254
     18961	     1852.97	 W_A006	10006ac081518feb7a5d7610e7e06ffb910dd218
     18963	     1853.07	 W_A006	10006ad0e0fe2c466dcbe59c51d66123bb9c9cae
     18965	     1853.11	 N_A00D	e164006b00005b9a5b5f6064005b8000200399
     18967	     1853.16	 W_A006	10006ae034bb519e013c0289d68c369f35ac99cc
     18969	     1853.27	 W_A006	10006af01de6529c1d2b11c8b99cfe4b03a8ed80
     18972	     1853.36	 N_A00D	e17d006c00005bb45b591364005b8000200399
     18973	     1853.37	 W_A006	10006b0022b9fe977d1c3c3d76ca3a5f79ea6000
     18974	     1853.40	 N_A011	13d70500
     18976	     1853.47	 W_A006	10006b100ec9d859d22385d0f30eff4279a36569
     18979	     1853.56	 W_A006	10006b201d2fa6aba415a5563fda50c177c9dffc
     18981	     1853.65	 N_A00D	e196006b00005bc55b5f5164005b8000200399
     18982	     1853.66	 W_A006	10006b302321e1c4f91b339e924245053ceaa343
     18985	     1853.76	 W_A006	10006b4024fd402a3fc6fa39943967388c39ea87
     18987	     1853.87	 W_A006	10006b501aa5e08c459da356508d3fc8159b1cd8
     18988	     1853.89	 N_A00D	e1af006a00005ba35b513064005b8000200399
     18990	     1853.89	 N_A011	13d50500
     18992	     1853.95	 W_A006	10006b60a222a7d51a568e7229aa025022b94860
     18994	     1854.05	 W_A006	10006b70e8e6aecd94bd5bb8caa257f178c04eac
     18997	     1854.14	 W_A006	10006b8086300620abb3bf2d53f4572277933439
     18999	     1854.25	 W_A006	10006b90e22b05c5f082c07a3c53fe5bafb65857
     19002	     1854.34	 W_A006	10006ba02d5beb78bcec8b166301f661c22f5d2a
     19003	     1854.38	 N_A00D	e1e1006b00005b895b5d6464005b8000200399
     19004	     1854.38	 N_A011	13d30500
     19006	     1854.44	 W_A006	10006bb080af35afb8e714edd6d7f3072707322e
     19009	     1854.54	 W_A006	10006bc070a04b3b5973f27f47ed2bf8a055e048
     19011	     1854.62	 N_A00D	e1fa006c00005bc55b571164005b8000200399
     19012	     1854.62	 N_A011	13d20500
     19013	     1854.64	 W_A006	10006bd044edeff59b76a1eafebf23c65639205b
     19016	     1854.73	 W_A006	10006be0ca496e729fb8621de2acf50be92a268a
     19018	     1854.83	 W_A006	10006bf0b4e98d501b5e80f73bba0aba6fab7a85
     19019	     1854.87	 N_A00D	e213006c00005b925b5d8b64005b8000200399
     19021	     1854.87	 N_A011	13d10500
     19023	     1854.93	 W_A006	10006c001b9c950b5ab182996e00454bea608c83
     19025	     1855.03	 W_A006	10006c107081fe0b83ef06d9b4ae3034ae41fa9c
     19028	     1855.11	 N_A00D	e22c006c00005bb45b5a6364005b8000200399
     19029	     1855.12	 W_A006	10006c20cec4c64ac42c3b7b4b24b5397c90f687
     19031	     1855.22	 W_A006	10006c30f892bcfd7cb1f3877b8125a482fa12f6
     19034	     1855.32	 W_A006	10006c402b3b29c05c12c8522e84dc0c852a256f
     19035	     1855.35	 N_A00D	e245006c00005b9a5b5df664005b8000200399
     19037	     1855.42	 W_A006	10006c5031d6b8566c6999464e3dd8eec8fb4e16
     19040	     1855.51	 W_A006	10006c6066e62fe138f694cbeff75304b917cb09
     19042	     1855.61	 W_A006	10006c70531a16c33b7c810cfa1e21e62de70667
     19044	     1855.65	 N_A00D	e25e006b00005bab5b61c664005b8000200399
     19046	     1855.72	 W_A006	10006c8071f6d42f00c0fd86504d2f801a970f57
     19048	     1855.81	 W_A006	10006c90a2e0df5f2f92734101dbe0f7a031f824
     19051	     1855.94	 N_A011	13d10500
     19052	     1855.95	 W_A006	10006ca0353bb6b09b2a5092b6843f67e1bb535e
     19054	     1856.05	 W_A006	10006cb0c2628a1719799ce8156859f0aa75a4bf
     19057	     1856.15	 W_A006	10006cc0f6b4d9da43887b91c5471e7c250a8690
     19059	     1856.25	 W_A006	10006cd01847c87a4cdca45228a177864a78138b
     19062	     1856.34	 W_A006	10006ce03bc50c2bd40ecbe7459044b7c60b1ae1
     19063	     1856.38	 N_A00D	e2a9006c00005bab5b61e064005b8000200399
     19064	     1856.38	 N_A011	13d20500
     19066	     1856.44	 W_A006	10006cf0963f18f97bacd759053c544eea3c0646
     19069	     1856.54	 W_A006	10006d00a1cfd154e52f6de3ab39fcea252df868
     19071	     1856.64	 W_A006	10006d1037a09dce8fa33428d68daccd594d54dc
     19074	     1856.73	 W_A006	10006d20877b7f0c871654d1498aaf2fae81497b
     19076	     1856.83	 W_A006	10006d308ff4833d95e3d63ceeb6503289ba7921
     19077	     1856.87	 N_A00D	e2db006c00005b9a5b60fe64005b8000200399
     19079	     1856.87	 N_A011	13d00500
     19081	     1856.93	 W_A006	10006d40033ab05b727579b4b91380d9f7915df1
     19083	     1857.03	 W_A006	10006d5061590b8516e431e1b3e2f252f668d6c4
     19086	     1857.11	 N_A00D	e2f4006c00005bc55b60d664005b8000200399
     19087	     1857.12	 W_A006	10006d60b691e5caed19f787b6e3455e333c7f25
     19089	     1857.22	 W_A006	10006d70ce42f4f1ec33ff572e84ebe287606394
     19092	     1857.32	 W_A006	10006d808f56223d05911c12b4e8dc3926543e40
     19093	     1857.35	 N_A00D	e30d006c00005ba35b6e0664005b8000200399
     19095	     1857.41	 W_A006	10006d90488d95fb8e66f7fa73cb088ea7b636bb
     19098	     1857.51	 W_A006	10006da00f5b53971e551343e437f77a630bbb76
     19100	     1857.60	 W_A006	10006db053a3243320954ad49809fd385e385fce
     19102	     1857.65	 N_A011	13ce0500
     19104	     1857.70	 W_A006	10006dc044688636022c083d0682b79300aac8db
     19106	     1857.80	 W_A006	10006dd094d175301d257d645c98c7e62158dd11
     19109	     1857.89	 N_A011	13cc0500
     19110	     1857.90	 W_A006	10006de01928309a91ec5cec3a786dd0c817f76d
     19112	     1858.00	 W_A006	10006df0c25fc595f9f01824b0ebad5719f45b04
     19115	     1858.09	 W_A006	10006e00fd9d5eb048210cb7981d676392df6181
     19116	     1858.13	 N_A00D	e358006c00005ba35b6d8364005b8000200399
     19117	     1858.13	 N_A011	13ca0500
     19119	     1858.19	 W_A006	10006e10a5234e79b5c79cbeb5a42787e2cd72be
     19122	     1858.29	 W_A006	10006e20645a2acbcc41feb19a8bccbd4218dc27
     19124	     1858.38	 N_A00D	e371006c00005ba35b58e764005b8000200399
     19125	     1858.39	 W_A006	10006e3031ba253dc7d74a6ff7e8296da7867bbb
     19128	     1858.49	 W_A006	10006e402046c973463bc87fb9216b95eb287b9a
     19130	     1858.59	 W_A006	10006e50fd0ecfb1f48e200f9822233f445e2712
     19131	     1858.62	 N_A00D	e38a006b00005b925b66bf64005b8000200399
     19133	     1858.62	 N_A011	13c90500
     19135	     1858.68	 W_A006	10006e60c9df330c4bb133dd7a7e9bd9db419eb5
     19137	     1858.78	 W_A006	10006e706caa6ca5c646e0f8e08901133691445b
     19140	     1858.87	 N_A00D	e3a3006a00005b925b570e64005b8000200399
     19141	     1858.87	 N_A011	13c80500
     19142	     1858.88	 W_A006	10006e80ade41c02de71177cc9ecf4821cc54b9d
     19144	     1858.97	 W_A006	10006e90dc163e39c35e5855d11a2215ea52531f
     19147	     1859.07	 W_A006	10006ea0a4cc50be1148dd93cf2ff89753a90bcf
     19148	     1859.11	 N_A00D	e3bc006b00005bbd5b515864005b8000200399
     19150	     1859.17	 W_A006	10006eb0a9927e483139db63b54d6a9b8ccf388f
     19153	     1859.27	 W_A006	10006ec05f25d80858e2e06590e0fb3aa9215594
     19155	     1859.35	 N_A00D	e3d5006d00005b925b546364005b8000200399
     19156	     1859.37	 W_A006	10006ed0a32bbc0a707041bed8645fc605648c14
     19158	     1859.40	 N_A011	13c90500
     19160	     1859.46	 W_A006	10006ee01162db7350500f345de57f1557610ec5
     19162	     1859.56	 W_A006	10006ef05087587d764afbf61dada48fe62791f1
     19165	     1859.65	 W_A006	10006f00262bb9cf15ae18cc74efea0bf5809249
     19167	     1859.76	 W_A006	10006f10f46b41e98f8d4d920184ddea97b342be
     19170	     1859.85	 W_A006	10006f20eefc612d9da9e5224f50d2eb42dc8024
     19171	     1859.89	 N_A011	13c80500
     19173	     1859.95	 W_A006	10006f30bfe160e48622f325bdd5cb0dfa0a0975
     19176	     1860.05	 W_A006	10006f4082e235913b5e08f007ab73dbcb2bec8b
     19178	     1860.13	 N_A011	13c60500
     19179	     1860.15	 W_A006	10006f504a57f3e820e03efaad61a82fa348444e
     19182	     1860.24	 W_A006	10006f601626d1323a61a7d06e07b9c0fddd531c
     19184	     1860.34	 W_A006	10006f70ff2f77ace01c94b8f6031474f3b2a166
     19185	     1860.38	 N_A00D	e439006c00005b9a5b67d964005b8000200399
     19187	     1860.38	 N_A011	13c40500
     19189	     1860.44	 W_A006	10006f80e895b1aed2c98cda8c46b28eda53093d
     19191	     1860.54	 W_A006	10006f90cc38926d614d7a99c4e4bc4df91b9889
     19194	     1860.62	 N_A00D	e452006d00005bb45b5a4464005b8000200399
     19195	     1860.62	 N_A011	13c20500
     19196	     1860.64	 W_A006	10006fa0d67d79a38b35d147e266f56f95881876
     19198	     1860.73	 W_A006	10006fb0629f2f84eedd4ad0fd82600f4e5cb33c
     19201	     1860.83	 W_A006	10006fc031f1eb1b7c09ff6aac7101b2bf7450be
